[tale] 2018-06-30 18:42:12,116 INFO  [main] org.eclipse.jetty.server.Server | jetty-9.4.0.v20161208
[tale] 2018-06-30 18:42:12,611 INFO  [main] org.eclipse.jetty.webapp.StandardDescriptorProcessor | NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet
[tale] 2018-06-30 18:42:12,618 INFO  [main] org.eclipse.jetty.server.session | DefaultSessionIdManager workerName=node0
[tale] 2018-06-30 18:42:12,619 INFO  [main] org.eclipse.jetty.server.session | No SessionScavenger set, using defaults
[tale] 2018-06-30 18:42:12,621 INFO  [main] org.eclipse.jetty.server.session | Scavenging every 600000ms
[tale] 2018-06-30 18:42:12,630 INFO  [main] com.blade.mvc.context.BladeInitListener | jdk.version	=> 1.8.0_91
[tale] 2018-06-30 18:42:12,631 INFO  [main] com.blade.mvc.context.BladeInitListener | user.dir		=> E:\SecureCRTDownload\tale
[tale] 2018-06-30 18:42:12,631 INFO  [main] com.blade.mvc.context.BladeInitListener | java.io.tmpdir	=> C:\Users\t99\AppData\Local\Temp\
[tale] 2018-06-30 18:42:12,631 INFO  [main] com.blade.mvc.context.BladeInitListener | user.timezone	=> Asia/Shanghai
[tale] 2018-06-30 18:42:12,632 INFO  [main] com.blade.mvc.context.BladeInitListener | file.encoding	=> GBK
[tale] 2018-06-30 18:42:12,633 INFO  [main] com.blade.mvc.context.BladeInitListener | blade.webroot	=> jar:file:/E:/SecureCRTDownload/tale/tale-1.2.15.jar!/
[tale] 2018-06-30 18:42:12,657 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/page
[tale] 2018-06-30 18:42:12,661 INFO  [main] com.blade.mvc.route.Routers | Add Route => ALL	/admin/page/delete
[tale] 2018-06-30 18:42:12,662 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/page/modify
[tale] 2018-06-30 18:42:12,662 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/page/publish
[tale] 2018-06-30 18:42:12,663 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/page/:cid
[tale] 2018-06-30 18:42:12,663 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/page/new
[tale] 2018-06-30 18:42:12,664 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/category
[tale] 2018-06-30 18:42:12,664 INFO  [main] com.blade.mvc.route.Routers | Add Route => ALL	/admin/category/delete
[tale] 2018-06-30 18:42:12,665 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/category/save
[tale] 2018-06-30 18:42:12,666 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/login
[tale] 2018-06-30 18:42:12,667 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/login
[tale] 2018-06-30 18:42:12,668 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/attach
[tale] 2018-06-30 18:42:12,668 INFO  [main] com.blade.mvc.route.Routers | Add Route => ALL	/admin/attach/delete
[tale] 2018-06-30 18:42:12,669 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/attach/upload
[tale] 2018-06-30 18:42:12,673 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/page/:page
[tale] 2018-06-30 18:42:12,674 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/page/:page.html
[tale] 2018-06-30 18:42:12,677 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/
[tale] 2018-06-30 18:42:12,678 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/search/:keyword
[tale] 2018-06-30 18:42:12,679 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/search/:keyword.html
[tale] 2018-06-30 18:42:12,679 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/search/:keyword/:page
[tale] 2018-06-30 18:42:12,680 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/search/:keyword/:page.html
[tale] 2018-06-30 18:42:12,680 INFO  [main] com.blade.mvc.route.Routers | Add Route => ALL	/search
[tale] 2018-06-30 18:42:12,681 INFO  [main] com.blade.mvc.route.Routers | Add Route => ALL	/search.html
[tale] 2018-06-30 18:42:12,682 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/comment
[tale] 2018-06-30 18:42:12,682 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/article/:cid
[tale] 2018-06-30 18:42:12,683 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/article/:cid.html
[tale] 2018-06-30 18:42:12,684 INFO  [main] com.blade.mvc.route.Routers | Add Route => ALL	/logout
[tale] 2018-06-30 18:42:12,685 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/:cid
[tale] 2018-06-30 18:42:12,685 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/:cid.html
[tale] 2018-06-30 18:42:12,686 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/tag/:name/:page
[tale] 2018-06-30 18:42:12,686 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/tag/:name/:page.html
[tale] 2018-06-30 18:42:12,688 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/tag/:name
[tale] 2018-06-30 18:42:12,689 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/tag/:name.html
[tale] 2018-06-30 18:42:12,691 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/category/:keyword
[tale] 2018-06-30 18:42:12,692 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/category/:keyword.html
[tale] 2018-06-30 18:42:12,693 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/category/:keyword/:page
[tale] 2018-06-30 18:42:12,693 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/category/:keyword/:page.html
[tale] 2018-06-30 18:42:12,694 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/archives
[tale] 2018-06-30 18:42:12,694 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/archives.html
[tale] 2018-06-30 18:42:12,695 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/links
[tale] 2018-06-30 18:42:12,695 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/links.html
[tale] 2018-06-30 18:42:12,696 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/feed
[tale] 2018-06-30 18:42:12,696 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/feed.xml
[tale] 2018-06-30 18:42:12,697 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/article
[tale] 2018-06-30 18:42:12,698 INFO  [main] com.blade.mvc.route.Routers | Add Route => ALL	/admin/article/delete
[tale] 2018-06-30 18:42:12,698 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/article/publish
[tale] 2018-06-30 18:42:12,699 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/article/:cid
[tale] 2018-06-30 18:42:12,699 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/article/modify
